player_id,name,position,team,adp,adp_formatted,times_drafted,high,low,stdev,bye
6509,Cam Skattebo,RB,NYG,34.2,3.06,111,23,42,4.0,8
4870,Tee Higgins,WR,CIN,34.3,3.06,64,26,46,4.2,6
2125,Davante Adams,WR,LAR,34.8,3.07,62,23,45,4.4,11
6561,Tetairoa McMillan,WR,CAR,37.6,3.10,83,27,45,3.8,5
4883,DeVonta Smith,WR,PHI,38.9,3.11,158,27,50,4.3,10
5643,Jameson Williams,WR,DET,39.7,3.12,41,32,46,3.7,6
6194,Rome Odunze,WR,CHI,40.1,3.12,95,29,57,4.1,10
4863,Travis Etienne Jr.,RB,NO,40.7,3.13,82,33,49,3.6,8
5548,Garrett Wilson,WR,NYJ,41.1,3.13,68,29,51,4.4,13
4862,D'Andre Swift,RB,CHI,42.5,4.01,90,34,54,4.1,10
3449,Terry McLaurin,WR,WAS,44.4,4.02,93,37,54,3.3,7
5641,Alec Pierce,WR,IND,44.7,4.03,22,30,58,5.4,13
6190,Bucky Irving,RB,TB,45.6,4.04,69,33,56,5.7,10
6187,Drake Maye,QB,NE,45.7,4.04,51,27,61,9.9,11
6531,Quinshon Judkins,RB,CLE,47.0,4.05,97,34,59,5.8,11
2876,DJ Moore,WR,BUF,47.0,4.05,131,33,66,6.0,7
6281,Ladd McConkey,WR,LAC,48.2,4.06,246,33,69,6.6,7
2888,Lamar Jackson,QB,BAL,49.5,4.08,74,28,62,8.5,13
6513,Bhayshul Tuten,RB,JAX,50.3,4.08,94,35,62,5.7,7
2862,Courtland Sutton,WR,DEN,50.3,4.08,40,37,69,5.1,10
6776,Jadarian Price,RB,SEA,53.2,4.11,116,37,69,7.5,11
6178,Brock Bowers,TE,LV,53.5,4.11,318,19,75,13.1,13
5178,Jaylen Waddle,WR,DEN,53.6,4.12,140,38,69,6.5,10
6559,Luther Burden III,WR,CHI,54.1,4.12,60,41,73,6.1,10
4882,Joe Burrow,QB,CIN,54.8,4.13,74,31,67,9.1,6
6490,TreVeyon Henderson,RB,NE,55.5,4.13,89,36,70,7.4,11
2111,Mike Evans,WR,SF,57.5,5.02,135,38,74,7.4,8
5656,Trey McBride,TE,ARI,57.9,5.02,154,23,79,13.4,14
5360,Christian Watson,WR,GB,59.5,5.04,115,41,76,6.8,11
3238,David Montgomery,RB,HOU,60.9,5.05,161,43,77,6.5,8
2377,Dak Prescott,QB,DAL,62.0,5.06,52,44,78,6.8,14
3239,DK Metcalf,WR,PIT,62.7,5.07,91,43,81,7.5,9
6193,Marvin Harrison Jr.,WR,ARI,63.9,5.08,104,50,78,6.3,14
3435,Tony Pollard,RB,TEN,64.6,5.09,19,56,76,6.0,9
5705,Parker Washington,WR,JAX,66.2,5.10,121,50,78,6.5,7
5095,Rico Dowdle,RB,PIT,67.0,5.11,33,58,75,4.3,9
5854,Jayden Daniels,QB,WAS,67.1,5.11,39,47,92,8.2,7
6175,Brian Thomas Jr.,WR,JAX,67.8,5.12,103,51,83,6.4,7
5025,Jalen Hurts,QB,PHI,68.0,5.12,41,41,91,10.1,10
5648,Brock Purdy,QB,SF,70.0,5.14,13,62,78,4.5,8
5210,Rhamondre Stevenson,RB,NE,70.8,6.01,58,45,88,9.7,11
5674,Quentin Johnston,WR,LAC,73.0,6.03,99,56,87,6.4,7
6501,Colston Loveland,TE,CHI,73.9,6.04,137,50,88,8.9,10
6768,Carnell Tate,WR,TEN,74.0,6.04,111,54,91,7.4,9
4888,J.K. Dobbins,RB,DEN,75.4,6.05,94,53,91,8.3,10
1664,Matthew Stafford,QB,LAR,78.5,6.09,82,54,117,9.8,11
3496,Jakobi Meyers,WR,JAX,78.8,6.09,27,66,85,4.8,7
5443,Jaylen Warren,RB,PIT,79.4,6.09,37,58,96,9.9,9
5673,Jordan Addison,WR,MIN,79.9,6.10,45,66,89,5.2,6
6771,Jordyn Tyson,WR,NO,80.2,6.10,46,69,91,5.7,8
4873,Chuba Hubbard,RB,CAR,81.7,6.12,52,65,98,7.0,5
6504,Tyler Warren,TE,IND,82.1,6.12,160,60,99,8.2,13
3246,Deebo Samuel Sr.,WR,SF,82.6,6.13,49,69,93,6.0,8
5707,Jayden Reed,WR,GB,86.6,7.03,41,69,96,6.6,11
5721,Michael Wilson,WR,ARI,86.7,7.03,97,70,104,7.5,14
6172,Xavier Worthy,WR,KC,87.1,7.03,61,76,102,6.3,5
2465,Chris Godwin Jr.,WR,TB,88.1,7.04,110,71,110,9.2,10
5186,Trevor Lawrence,QB,JAX,88.9,7.05,100,65,118,11.7,7
5718,Tucker Kraft,TE,GB,91.1,7.07,57,63,127,10.6,11
6534,Kyle Monangai,RB,CHI,91.3,7.07,78,62,117,11.1,10
6772,Makai Lemon,WR,PHI,91.5,7.08,83,71,118,8.6,10
1309,Denver Defense,DEF,DEN,91.7,7.08,39,72,104,8.2,10
4880,Michael Pittman Jr.,WR,PIT,94.2,7.10,63,72,110,8.4,9
6595,Jacory Croskey-Merritt,RB,WAS,95.0,7.11,66,64,123,12.2,7
2462,Patrick Mahomes,QB,KC,95.2,7.11,123,62,122,13.9,5
5181,Kyle Pitts Sr.,TE,ATL,95.6,7.12,20,74,122,12.4,11
6568,Jaxson Dart,QB,NYG,96.2,7.12,64,71,126,14.2,8
5896,Rashid Shaheed,WR,SEA,96.2,7.12,53,77,120,7.2,11
6530,RJ Harvey,RB,DEN,96.5,7.13,79,61,122,14.1,10
1327,Seattle Defense,DEF,SEA,97.3,7.13,37,63,117,13.2,11
2316,Stefon Diggs,WR,WAS,97.5,7.13,63,63,146,16.0,7
2507,Aaron Jones Sr.,RB,MIN,98.1,7.14,46,66,123,12.2,6
4887,Justin Herbert,QB,LAC,100.0,8.02,220,57,133,16.2,7
5588,Wan'Dale Robinson,WR,TEN,100.3,8.02,71,77,125,8.9,9
2896,Dallas Goedert,TE,PHI,101.7,8.04,11,83,116,9.1,10
6199,Ricky Pearsall,WR,SF,103.4,8.05,19,91,114,6.1,8
5586,Romeo Doubs,WR,NE,103.4,8.05,65,85,133,6.9,11
6173,Caleb Williams,QB,CHI,106.2,8.08,193,73,141,15.7,10
6523,Matthew Golden,WR,GB,107.7,8.10,75,86,130,9.4,11
2351,Jared Goff,QB,DET,108.0,8.10,89,73,135,15.2,6
2866,Calvin Ridley,WR,TEN,108.5,8.10,20,100,123,5.4,9
5965,Blake Corum,RB,LAR,108.8,8.11,191,72,135,14.1,11
5564,Sam LaPorta,TE,DET,109.6,8.12,52,71,141,14.8,6
6502,Harold Fannin Jr.,TE,CLE,110.2,8.12,15,84,136,13.2,11
5680,Josh Downs,WR,IND,110.6,8.13,106,84,149,11.6,13
1312,Houston Defense,DEF,HOU,111.2,8.13,126,81,132,11.4,8
5626,Rachaad White,RB,WAS,112.0,8.14,96,76,137,14.4,7
5330,Jordan Mason,RB,MIN,112.7,9.01,139,65,143,18.1,6
5636,Khalil Shakir,WR,BUF,114.8,9.03,39,102,141,8.6,7
1310,Detroit Defense,DEF,DET,118.3,9.06,6,76,133,21.6,6
6253,Bo Nix,QB,DEN,120.2,9.08,56,73,145,18.1,10
1317,Minnesota Defense,DEF,MIN,120.6,9.09,24,97,136,8.8,6
6179,Jonathon Brooks,RB,CAR,121.1,9.09,220,75,150,17.4,5
5196,Kenny Gainwell,RB,TB,121.1,9.09,56,82,148,15.0,10
6302,Jalen Coker,WR,CAR,121.8,9.10,36,96,150,13.5,5
6489,Theo Wease Jr.,WR,MIA,122.5,9.11,23,112,145,8.1,6
5180,Rashod Bateman,WR,BAL,123.7,9.12,15,110,146,9.1,13
5977,Tre Tucker,WR,LV,125.1,9.13,32,102,150,9.9,13
2499,George Kittle,TE,SF,125.8,9.14,61,96,169,16.2,8
6774,KC Concepcion,WR,CLE,126.5,10.01,74,102,147,9.1,11
6299,Harrison Mevis,PK,LAR,129.8,10.04,5,77,161,31.3,11
6577,Jayden Higgins,WR,HOU,129.9,10.04,52,106,154,10.3,8
5582,John Metchie III,WR,CAR,130.7,10.05,12,117,140,8.0,5
6162,Brandon Aubrey,PK,DAL,130.9,10.05,219,78,160,21.5,14
4861,Jerry Jeudy,WR,CLE,131.2,10.05,28,102,147,10.9,11
2872,Mark Andrews,TE,BAL,131.7,10.06,16,105,165,16.9,13
5661,Isaiah Likely,TE,NYG,132.8,10.07,99,99,166,15.8,8
5677,Zach Charbonnet,RB,SEA,134.9,10.09,121,95,159,15.1,11
1989,Travis Kelce,TE,KC,135.6,10.10,76,97,168,16.2,5
2424,Jason Myers,PK,SEA,135.7,10.10,19,87,159,18.6,11
2886,Baker Mayfield,QB,TB,136.1,10.10,50,109,148,10.2,10
2531,Ka'imi Fairbairn,PK,HOU,137.9,10.12,15,101,160,19.2,8
1318,New England Defense,DEF,NE,138.4,10.12,52,104,174,13.0,11
1323,Philadelphia Defense,DEF,PHI,139.5,10.13,40,104,179,18.2,10
5711,Tank Dell,WR,HOU,139.5,10.14,63,105,180,13.1,8
1328,LA Rams Defense,DEF,LAR,139.5,10.14,150,92,180,18.2,11
6282,Jalen McMillan,WR,TB,139.9,10.14,48,115,168,11.0,10
3264,Daniel Jones,QB,IND,142.1,11.02,18,87,171,21.4,13
6529,Woody Marks,RB,HOU,142.6,11.03,41,85,171,21.9,8
1315,Kansas City Defense,DEF,KC,143.0,11.03,21,137,173,10.1,5
5717,Chris Rodriguez Jr.,RB,JAX,143.8,11.04,27,98,178,22.4,7
6287,Malik Washington,WR,MIA,143.9,11.04,15,99,178,28.1,6
5602,Tyler Shough,QB,NO,145.5,11.06,31,126,166,11.0,8
1325,LA Chargers Defense,DEF,LAC,146.3,11.06,27,93,176,20.1,7
5538,Cameron Dicker,PK,LAC,147.5,11.08,28,114,161,12.6,7
5688,Dalton Kincaid,TE,BUF,147.6,11.08,42,113,173,16.0,7
5334,Jalen Nailor,WR,LV,148.0,11.08,27,122,173,15.0,13
5020,Jauan Jennings,WR,MIN,148.2,11.08,26,118,179,15.4,6
6789,Antonio Williams,WR,WAS,148.2,11.08,20,125,177,14.5,7
6778,Denzel Boston,WR,CLE,148.3,11.08,48,103,178,22.0,11
2439,Alvin Kamara,RB,NO,148.6,11.09,52,95,176,20.3,8
5655,Tyler Allgeier,RB,ARI,149.7,11.10,14,124,178,18.2,14
5691,Tank Bigsby,RB,PHI,149.7,11.10,18,120,171,14.8,10
5605,Brian Robinson,RB,ATL,150.5,11.11,11,111,174,18.3,11
5337,Isiah Pacheco,RB,DET,150.8,11.11,49,107,177,16.6,6
6055,Jake Bates,PK,DET,152.5,11.12,24,119,165,13.5,6
3299,Kyler Murray,QB,MIN,153.3,11.13,48,118,175,13.6,6
2354,Hunter Henry,TE,NE,153.7,11.14,10,91,178,33.3,11
2884,Sam Darnold,QB,SEA,153.7,11.14,23,127,172,15.3,11
1324,Pittsburgh Defense,DEF,PIT,154.0,11.14,37,121,179,16.1,9
5694,Kayshon Boutte,WR,NE,154.2,11.14,26,129,180,16.1,11
6777,De'Zhaun Stribling,WR,SF,154.3,11.14,49,115,179,16.1,8
4892,Jordan Love,QB,GB,155.4,12.01,48,118,176,14.0,11
383,Nick Folk,PK,ATL,155.7,12.02,10,143,172,11.8,11
6779,Germie Bernard,WR,PIT,155.8,12.02,13,118,178,22.6,9
1332,Baltimore Defense,DEF,BAL,156.1,12.02,14,78,175,29.9,13
5692,Tyjae Spears,RB,TEN,156.2,12.02,10,110,178,20.2,9
6276,Tyrone Tracy Jr.,RB,NYG,156.3,12.02,17,122,178,14.1,8
5545,Malik Willis,QB,MIA,156.7,12.03,11,118,177,19.7,6
2340,Chris Boswell,PK,PIT,157.0,12.03,9,64,175,35.7,9
2449,Cooper Kupp,WR,SEA,157.4,12.03,50,116,179,15.7,11
6188,Cam Little,PK,JAX,158.0,12.04,54,118,180,16.2,7
6184,Adonai Mitchell,WR,NYJ,158.2,12.04,36,125,178,13.0,13
6787,Ja'Kobi Lane,WR,BAL,158.4,12.04,7,133,170,12.9,13
5982,Keaton Mitchell,RB,LAC,158.6,12.05,12,136,177,15.7,7
6563,Travis Hunter,WR,JAX,159.7,12.06,37,113,180,17.8,7
1330,Tennessee Defense,DEF,TEN,161.1,12.07,8,142,178,12.7,9
5561,Jake Ferguson,TE,DAL,161.8,12.08,26,117,180,20.9,14
2335,Cairo Santos,PK,CHI,162.9,12.09,14,143,176,11.3,10
4865,Chase McLaughlin,PK,TB,163.7,12.10,23,144,178,10.0,10
2514,Harrison Butker,PK,KC,163.8,12.10,34,137,178,11.6,5
3097,Eddy Piñeiro,PK,SF,164.0,12.10,22,139,175,11.4,8
5119,Darnell Mooney,WR,NYG,164.2,12.10,6,153,177,10.2,8
5985,Brenton Strange,TE,JAX,165.8,12.12,9,154,177,8.6,7
6587,Tyler Loop,PK,BAL,166.4,12.12,30,142,178,9.3,13
1303,Buffalo Defense,DEF,BUF,166.4,12.12,36,136,180,11.6,7
1319,New Orleans Defense,DEF,NO,167.0,12.13,5,145,180,14.7,8
5676,C.J. Stroud,QB,HOU,167.6,12.14,5,140,180,15.8,8
6525,Tre' Harris,WR,LAC,168.0,12.14,6,144,179,12.9,7
6775,Omar Cooper Jr.,WR,NYJ,168.9,13.01,18,148,180,9.0,13
1334,Atlanta Defense,DEF,ATL,169.5,13.01,15,154,180,7.9,11
5669,Evan McPherson,PK,CIN,171.0,13.03,21,160,180,5.2,6
6296,Will Reichard,PK,MIN,173.3,13.05,13,162,180,5.4,6
