player_id,name,position,team,adp,adp_formatted,times_drafted,high,low,stdev,bye
4883,DeVonta Smith,WR,PHI,37.6,4.02,313,25,48,4.7,10
4863,Travis Etienne Jr.,RB,NO,38.9,4.03,158,25,48,5.1,8
5548,Garrett Wilson,WR,NYJ,40.6,4.05,107,33,51,3.7,13
4862,D'Andre Swift,RB,CHI,41.9,4.06,179,30,54,4.3,10
3449,Terry McLaurin,WR,WAS,43.1,4.07,96,33,52,3.7,7
6281,Ladd McConkey,WR,LAC,44.1,4.08,349,33,61,4.2,7
6194,Rome Odunze,WR,CHI,44.7,4.09,111,34,58,4.6,10
6190,Bucky Irving,RB,TB,46.1,4.10,100,34,56,4.5,10
6513,Bhayshul Tuten,RB,JAX,47.4,4.11,135,31,63,6.0,7
5656,Trey McBride,TE,ARI,48.1,4.12,201,22,68,10.0,14
6531,Quinshon Judkins,RB,CLE,48.9,5.01,113,33,60,5.8,11
6187,Drake Maye,QB,NE,48.9,5.01,90,33,62,6.0,11
2876,DJ Moore,WR,BUF,49.1,5.01,313,32,65,6.4,7
6178,Brock Bowers,TE,LV,49.6,5.02,439,20,73,11.3,13
5360,Christian Watson,WR,GB,50.3,5.02,135,40,65,5.4,11
3238,David Montgomery,RB,HOU,51.4,5.03,262,32,65,7.4,8
5641,Alec Pierce,WR,IND,53.3,5.05,43,44,67,5.6,13
2111,Mike Evans,WR,SF,53.3,5.05,116,36,69,7.4,8
2888,Lamar Jackson,QB,BAL,54.2,5.06,100,28,70,10.0,13
5178,Jaylen Waddle,WR,DEN,54.3,5.06,288,37,72,6.6,10
4882,Joe Burrow,QB,CIN,56.7,5.09,112,34,69,8.4,6
6490,TreVeyon Henderson,RB,NE,58.2,5.10,128,42,73,6.2,11
2862,Courtland Sutton,WR,DEN,60.4,5.12,117,43,76,6.5,10
3435,Tony Pollard,RB,TEN,62.8,6.03,48,37,90,9.7,9
6559,Luther Burden III,WR,CHI,62.8,6.03,229,43,82,7.4,10
3239,DK Metcalf,WR,PIT,63.7,6.04,100,44,78,7.2,9
5210,Rhamondre Stevenson,RB,NE,63.9,6.04,99,45,80,7.1,11
5705,Parker Washington,WR,JAX,63.9,6.04,222,46,81,6.6,7
6193,Marvin Harrison Jr.,WR,ARI,64.3,6.04,162,49,81,7.8,14
5443,Jaylen Warren,RB,PIT,64.4,6.04,36,53,78,5.6,9
2377,Dak Prescott,QB,DAL,66.0,6.06,80,50,81,6.1,14
6501,Colston Loveland,TE,CHI,68.9,6.09,296,46,88,8.5,10
6175,Brian Thomas Jr.,WR,JAX,69.0,6.09,142,50,83,7.1,7
6776,Jadarian Price,RB,SEA,69.8,6.10,373,47,91,8.6,11
6768,Carnell Tate,WR,TEN,71.2,6.11,145,55,85,6.1,9
5854,Jayden Daniels,QB,WAS,71.3,6.11,95,50,95,7.9,7
4888,J.K. Dobbins,RB,DEN,72.0,6.12,86,51,89,7.9,10
1664,Matthew Stafford,QB,LAR,73.7,7.02,68,47,99,10.0,11
5095,Rico Dowdle,RB,PIT,74.3,7.02,66,54,90,7.5,9
5721,Michael Wilson,WR,ARI,75.3,7.03,127,56,89,7.3,14
5674,Quentin Johnston,WR,LAC,77.4,7.05,157,60,89,6.5,7
2465,Chris Godwin Jr.,WR,TB,78.2,7.06,159,57,96,8.0,10
5025,Jalen Hurts,QB,PHI,78.5,7.06,140,48,108,11.3,10
6504,Tyler Warren,TE,IND,78.8,7.07,250,52,100,10.3,13
5673,Jordan Addison,WR,MIN,81.9,7.10,79,61,98,8.1,6
4873,Chuba Hubbard,RB,CAR,82.3,7.10,63,62,98,7.6,5
3496,Jakobi Meyers,WR,JAX,85.0,8.01,67,65,103,9.2,7
1327,Seattle Defense,DEF,SEA,85.1,8.01,27,70,98,7.7,11
5718,Tucker Kraft,TE,GB,86.4,8.02,108,51,112,13.3,11
5707,Jayden Reed,WR,GB,87.2,8.03,81,68,102,7.1,11
4880,Michael Pittman Jr.,WR,PIT,88.8,8.05,96,61,106,10.4,9
6595,Jacory Croskey-Merritt,RB,WAS,88.9,8.05,141,59,119,11.3,7
5648,Brock Purdy,QB,SF,89.0,8.05,59,63,119,12.5,8
6172,Xavier Worthy,WR,KC,90.0,8.06,76,73,102,6.8,5
1309,Denver Defense,DEF,DEN,90.4,8.06,79,71,104,8.0,10
5186,Trevor Lawrence,QB,JAX,90.5,8.07,177,63,121,12.4,7
6173,Caleb Williams,QB,CHI,90.9,8.07,214,63,126,12.5,10
6534,Kyle Monangai,RB,CHI,91.6,8.08,83,68,115,10.6,10
6523,Matthew Golden,WR,GB,92.6,8.09,121,69,120,8.8,11
2896,Dallas Goedert,TE,PHI,92.9,8.09,23,53,133,19.6,10
6179,Jonathon Brooks,RB,CAR,93.7,8.10,353,57,132,13.9,5
3246,Deebo Samuel Sr.,WR,SF,94.9,8.11,97,69,119,9.8,8
6502,Harold Fannin Jr.,TE,CLE,95.7,8.12,18,84,104,6.1,11
2316,Stefon Diggs,WR,WAS,95.8,8.12,186,72,119,8.9,7
5680,Josh Downs,WR,IND,96.1,8.12,122,71,119,9.5,13
1312,Houston Defense,DEF,HOU,100.8,9.05,207,80,125,7.7,8
5588,Wan'Dale Robinson,WR,TEN,101.2,9.05,79,76,117,9.6,9
5586,Romeo Doubs,WR,NE,101.7,9.06,68,82,117,7.6,11
5330,Jordan Mason,RB,MIN,101.8,9.06,279,63,139,14.7,6
2351,Jared Goff,QB,DET,102.3,9.06,96,76,127,12.8,6
6772,Makai Lemon,WR,PHI,104.9,9.09,80,80,133,9.5,10
5181,Kyle Pitts Sr.,TE,ATL,105.8,9.10,39,90,138,11.5,11
2462,Patrick Mahomes,QB,KC,106.4,9.10,140,69,129,14.2,5
6530,RJ Harvey,RB,DEN,107.3,9.11,137,58,147,18.6,10
5965,Blake Corum,RB,LAR,108.0,9.12,258,68,144,15.1,11
5896,Rashid Shaheed,WR,SEA,108.4,9.12,88,88,123,7.7,11
2507,Aaron Jones Sr.,RB,MIN,109.8,10.02,81,78,135,15.1,6
4887,Justin Herbert,QB,LAC,109.9,10.02,278,69,140,15.6,7
1328,LA Rams Defense,DEF,LAR,110.7,10.03,173,75,141,13.7,11
1317,Minnesota Defense,DEF,MIN,112.3,10.04,19,93,120,7.2,6
5636,Khalil Shakir,WR,BUF,112.3,10.04,53,89,138,8.7,7
6774,KC Concepcion,WR,CLE,113.1,10.05,162,82,150,11.7,11
6577,Jayden Higgins,WR,HOU,114.2,10.06,21,91,123,8.7,8
6302,Jalen Coker,WR,CAR,114.7,10.07,59,98,138,7.4,5
6253,Bo Nix,QB,DEN,116.1,10.08,135,73,143,16.5,10
5564,Sam LaPorta,TE,DET,116.8,10.09,99,56,169,23.2,6
6568,Jaxson Dart,QB,NYG,117.0,10.09,87,73,142,16.7,8
2499,George Kittle,TE,SF,121.5,11.02,102,74,172,18.1,8
5196,Kenny Gainwell,RB,TB,122.0,11.02,110,79,146,16.2,10
2872,Mark Andrews,TE,BAL,123.0,11.03,28,67,170,21.3,13
1310,Detroit Defense,DEF,DET,123.3,11.03,23,103,139,7.8,6
4861,Jerry Jeudy,WR,CLE,125.9,11.06,43,80,147,17.7,11
5977,Tre Tucker,WR,LV,126.4,11.06,74,97,146,11.3,13
5626,Rachaad White,RB,WAS,126.8,11.07,65,92,148,14.4,7
6162,Brandon Aubrey,PK,DAL,127.5,11.08,447,76,159,19.8,14
6777,De'Zhaun Stribling,WR,SF,127.8,11.08,304,90,171,14.4,8
2531,Ka'imi Fairbairn,PK,HOU,128.9,11.09,39,88,159,18.4,8
2424,Jason Myers,PK,SEA,129.0,11.09,32,104,158,13.8,11
5677,Zach Charbonnet,RB,SEA,129.1,11.09,146,91,150,14.5,11
5180,Rashod Bateman,WR,BAL,130.8,11.11,31,110,148,10.9,13
6282,Jalen McMillan,WR,TB,131.1,11.11,63,96,150,13.3,10
1318,New England Defense,DEF,NE,132.3,11.12,48,114,153,7.6,11
1324,Pittsburgh Defense,DEF,PIT,132.5,11.12,61,105,176,13.8,9
2866,Calvin Ridley,WR,TEN,132.7,12.01,53,108,146,9.2,9
6176,Braelon Allen,RB,NYJ,133.3,12.01,22,50,180,31.7,13
5334,Jalen Nailor,WR,LV,134.5,12.02,48,104,150,11.4,13
1989,Travis Kelce,TE,KC,134.6,12.03,96,96,172,18.2,5
2886,Baker Mayfield,QB,TB,134.6,12.03,76,100,152,13.1,10
6529,Woody Marks,RB,HOU,135.8,12.04,91,101,169,13.9,8
6778,Denzel Boston,WR,CLE,137.3,12.05,58,113,152,9.3,11
1323,Philadelphia Defense,DEF,PHI,138.2,12.06,95,103,180,14.2,10
5020,Jauan Jennings,WR,MIN,138.3,12.06,37,121,150,6.5,6
5602,Tyler Shough,QB,NO,138.4,12.06,41,94,171,17.1,8
1992,Keenan Allen,WR,IND,138.6,12.07,53,110,155,10.8,13
5538,Cameron Dicker,PK,LAC,138.7,12.07,56,108,161,17.1,7
5661,Isaiah Likely,TE,NYG,138.9,12.07,180,102,175,17.5,8
6299,Harrison Mevis,PK,LAR,139.3,12.07,14,134,160,6.5,11
6798,Kaelon Black,RB,SF,143.0,12.11,8,84,178,29.7,8
6771,Jordyn Tyson,WR,NO,143.6,12.12,65,94,178,22.1,8
4865,Chase McLaughlin,PK,TB,143.7,12.12,17,116,165,12.8,10
6799,Jonah Coleman,RB,DEN,143.8,12.12,9,87,174,30.8,10
1325,LA Chargers Defense,DEF,LAC,144.1,12.12,75,120,177,13.6,7
5717,Chris Rodriguez Jr.,RB,JAX,144.5,12.12,47,105,171,16.3,7
2354,Hunter Henry,TE,NE,145.0,13.01,13,87,175,23.3,11
6188,Cam Little,PK,JAX,145.1,13.01,67,108,175,18.9,7
3299,Kyler Murray,QB,MIN,145.6,13.02,82,110,170,13.5,6
6828,Cyrus Allen,WR,KC,145.8,13.02,5,116,174,20.5,5
6055,Jake Bates,PK,DET,147.3,13.03,21,112,162,14.2,6
5688,Dalton Kincaid,TE,BUF,147.3,13.03,65,107,177,15.2,7
6587,Tyler Loop,PK,BAL,147.6,13.04,22,125,165,11.0,13
5561,Jake Ferguson,TE,DAL,147.9,13.04,24,107,179,24.2,14
2439,Alvin Kamara,RB,NO,148.7,13.05,48,103,179,17.6,8
5622,MarShawn Lloyd,RB,GB,149.0,13.05,10,116,171,17.6,11
5691,Tank Bigsby,RB,PHI,149.2,13.05,32,121,177,16.6,10
6287,Malik Washington,WR,MIA,149.3,13.05,42,130,178,11.8,6
2449,Cooper Kupp,WR,SEA,150.1,13.06,47,106,179,16.8,11
4892,Jordan Love,QB,GB,150.7,13.07,37,124,178,15.8,11
2884,Sam Darnold,QB,SEA,150.8,13.07,36,105,172,17.6,11
5711,Tank Dell,WR,HOU,151.2,13.07,63,117,180,15.3,8
6787,Ja'Kobi Lane,WR,BAL,151.7,13.08,58,109,178,16.4,13
6580,Isaac TeSlaa,WR,DET,152.1,13.08,9,97,173,22.8,6
5982,Keaton Mitchell,RB,LAC,152.9,13.09,34,112,180,15.4,7
6803,Mike Washington Jr.,RB,LV,153.0,13.09,18,121,178,16.4,13
5655,Tyler Allgeier,RB,ARI,153.1,13.09,72,98,180,21.1,14
5692,Tyjae Spears,RB,TEN,153.2,13.09,23,99,178,20.5,9
6835,Trey Smack,PK,GB,153.8,13.10,13,108,178,23.6,11
6276,Tyrone Tracy Jr.,RB,NYG,154.4,13.10,38,107,180,19.6,8
5337,Isiah Pacheco,RB,DET,154.5,13.10,70,108,177,17.6,6
5694,Kayshon Boutte,WR,HOU,154.7,13.11,42,128,179,15.5,8
1314,Jacksonville Defense,DEF,JAX,157.1,14.01,97,120,180,14.2,7
1307,Cleveland Defense,DEF,CLE,157.3,14.01,31,136,180,12.2,11
1319,New Orleans Defense,DEF,NO,157.4,14.01,5,148,176,11.3,8
5725,Dontayvion Wicks,WR,PHI,158.1,14.02,9,113,178,20.9,10
6197,Ray Davis,RB,BUF,158.2,14.02,12,125,174,16.5,7
3097,Eddy Piñeiro,PK,SF,158.3,14.02,11,141,178,15.8,8
1308,Dallas Defense,DEF,DAL,158.7,14.03,9,134,177,14.0,14
6304,Ryan Flournoy,WR,DAL,159.9,14.04,11,133,177,12.7,14
6296,Will Reichard,PK,MIN,160.1,14.04,37,107,178,20.2,6
6263,Kimani Vidal,RB,LAC,160.2,14.04,10,135,180,15.4,7
2340,Chris Boswell,PK,PIT,160.3,14.04,9,98,180,26.5,9
6308,Bub Means,WR,NO,161.5,14.06,6,153,174,7.5,8
5985,Brenton Strange,TE,JAX,161.9,14.06,7,147,178,12.3,7
2335,Cairo Santos,PK,CHI,161.9,14.06,8,145,178,15.0,10
5676,C.J. Stroud,QB,HOU,163.0,14.07,6,150,174,8.9,8
1303,Buffalo Defense,DEF,BUF,163.3,14.07,64,133,180,11.4,7
1332,Baltimore Defense,DEF,BAL,163.4,14.07,33,135,180,13.8,13
5545,Malik Willis,QB,MIA,164.1,14.08,28,125,180,14.9,6
2514,Harrison Butker,PK,KC,164.6,14.09,48,135,180,12.9,5
6184,Adonai Mitchell,WR,NYJ,165.3,14.09,30,147,180,8.7,13
1330,Tennessee Defense,DEF,TEN,165.3,14.09,9,154,175,7.3,9
6046,Blake Grupe,PK,IND,165.7,14.10,19,145,180,9.6,13
5669,Evan McPherson,PK,CIN,165.7,14.10,7,146,180,10.4,6
5151,Juwan Johnson,TE,NO,166.0,14.10,5,158,177,7.8,8
2522,Wil Lutz,PK,DEN,166.0,14.10,28,144,178,10.6,10
1311,Green Bay Defense,DEF,GB,166.2,14.10,6,159,177,6.8,11
6789,Antonio Williams,WR,WAS,166.4,14.10,5,155,175,8.5,7
5605,Brian Robinson,RB,ATL,167.8,14.12,6,147,178,11.0,11
6767,Fernando Mendoza,QB,LV,167.8,14.12,6,161,171,3.5,13
6563,Travis Hunter,WR,JAX,168.2,14.12,25,139,179,11.2,7
6315,Devaughn Vele,WR,NO,168.6,15.01,13,153,180,8.7,8
3437,Darius Slayton,WR,NYG,168.7,15.01,6,152,180,12.0,8
6775,Omar Cooper Jr.,WR,NYJ,173.8,15.06,5,163,179,6.6,13
6585,Andy Borregales,PK,NE,176.6,15.09,5,174,179,1.8,11
